2025-02-21 22:43:59,658 [myid:] - INFO  [main:QuorumPeerConfig@136] - Reading configuration from: /usr/local/zookeeper/bin/../conf/zoo.cfg
2025-02-21 22:43:59,662 [myid:] - INFO  [main:DatadirCleanupManager@78] - autopurge.snapRetainCount set to 3
2025-02-21 22:43:59,663 [myid:] - INFO  [main:DatadirCleanupManager@79] - autopurge.purgeInterval set to 0
2025-02-21 22:43:59,663 [myid:] - INFO  [main:DatadirCleanupManager@101] - Purge task is not scheduled.
2025-02-21 22:43:59,663 [myid:] - WARN  [main:QuorumPeerMain@116] - Either no config or no quorum defined in config, running  in standalone mode
2025-02-21 22:43:59,671 [myid:] - INFO  [main:QuorumPeerConfig@136] - Reading configuration from: /usr/local/zookeeper/bin/../conf/zoo.cfg
2025-02-21 22:43:59,672 [myid:] - INFO  [main:ZooKeeperServerMain@98] - Starting server
2025-02-21 22:43:59,678 [myid:] - INFO  [main:Environment@100] - Server environment:zookeeper.version=3.4.13-2d71af4dbe22557fda74f9a9b4309b15a7487f03, built on 06/29/2018 04:05 GMT
2025-02-21 22:43:59,679 [myid:] - INFO  [main:Environment@100] - Server environment:host.name=428c5550e9c7
2025-02-21 22:43:59,679 [myid:] - INFO  [main:Environment@100] - Server environment:java.version=11.0.26
2025-02-21 22:43:59,679 [myid:] - INFO  [main:Environment@100] - Server environment:java.vendor=Ubuntu
2025-02-21 22:43:59,680 [myid:] - INFO  [main:Environment@100] - Server environment:java.home=/usr/lib/jvm/java-11-openjdk-amd64
2025-02-21 22:43:59,680 [myid:] - INFO  [main:Environment@100] - Server environment:java.class.path=/usr/local/zookeeper/bin/../build/classes:/usr/local/zookeeper/bin/../build/lib/*.jar:/usr/local/zookeeper/bin/../lib/slf4j-log4j12-1.7.25.jar:/usr/local/zookeeper/bin/../lib/slf4j-api-1.7.25.jar:/usr/local/zookeeper/bin/../lib/netty-3.10.6.Final.jar:/usr/local/zookeeper/bin/../lib/log4j-1.2.17.jar:/usr/local/zookeeper/bin/../lib/jline-0.9.94.jar:/usr/local/zookeeper/bin/../lib/audience-annotations-0.5.0.jar:/usr/local/zookeeper/bin/../zookeeper-3.4.13.jar:/usr/local/zookeeper/bin/../src/java/lib/*.jar:/usr/local/zookeeper/bin/../conf:/JavaTemplate:/usr/local/hbase/conf:/usr/lib/jvm/java-1.11.0-openjdk-amd64/lib/tools.jar:/usr/local/hbase:/usr/local/hbase/lib/shaded-clients/hbase-shaded-client-2.4.16.jar:/usr/local/hbase/lib/client-facing-thirdparty/audience-annotations-0.13.0.jar:/usr/local/hbase/lib/client-facing-thirdparty/commons-logging-1.2.jar:/usr/local/hbase/lib/client-facing-thirdparty/htrace-core4-4.2.0-incubating.jar:/usr/local/hbase/lib/client-facing-thirdparty/reload4j-1.2.22.jar:/usr/local/hbase/lib/client-facing-thirdparty/slf4j-api-1.7.33.jar
2025-02-21 22:43:59,680 [myid:] - INFO  [main:Environment@100] - Server environment:java.library.path=/usr/java/packages/lib:/usr/lib/x86_64-linux-gnu/jni:/lib/x86_64-linux-gnu:/usr/lib/x86_64-linux-gnu:/usr/lib/jni:/lib:/usr/lib
2025-02-21 22:43:59,680 [myid:] - INFO  [main:Environment@100] - Server environment:java.io.tmpdir=/tmp
2025-02-21 22:43:59,681 [myid:] - INFO  [main:Environment@100] - Server environment:java.compiler=<NA>
2025-02-21 22:43:59,682 [myid:] - INFO  [main:Environment@100] - Server environment:os.name=Linux
2025-02-21 22:43:59,682 [myid:] - INFO  [main:Environment@100] - Server environment:os.arch=amd64
2025-02-21 22:43:59,682 [myid:] - INFO  [main:Environment@100] - Server environment:os.version=5.15.167.4-microsoft-standard-WSL2
2025-02-21 22:43:59,682 [myid:] - INFO  [main:Environment@100] - Server environment:user.name=root
2025-02-21 22:43:59,683 [myid:] - INFO  [main:Environment@100] - Server environment:user.home=/root
2025-02-21 22:43:59,683 [myid:] - INFO  [main:Environment@100] - Server environment:user.dir=/JavaTemplate
2025-02-21 22:43:59,691 [myid:] - INFO  [main:ZooKeeperServer@836] - tickTime set to 2000
2025-02-21 22:43:59,691 [myid:] - INFO  [main:ZooKeeperServer@845] - minSessionTimeout set to -1
2025-02-21 22:43:59,691 [myid:] - INFO  [main:ZooKeeperServer@854] - maxSessionTimeout set to -1
2025-02-21 22:43:59,699 [myid:] - INFO  [main:ServerCnxnFactory@117] - Using org.apache.zookeeper.server.NIOServerCnxnFactory as server connection factory
2025-02-21 22:43:59,704 [myid:] - INFO  [main:NIOServerCnxnFactory@89] - binding to port 0.0.0.0/0.0.0.0:2181
2025-02-21 22:44:06,231 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:58978
2025-02-21 22:44:06,238 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:58978
2025-02-21 22:44:06,241 [myid:] - INFO  [SyncThread:0:FileTxnLog@213] - Creating new log file: log.1
2025-02-21 22:44:06,254 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x10001cb92690000 with negotiated timeout 40000 for client /127.0.0.1:58978
2025-02-21 22:44:06,844 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /0:0:0:0:0:0:0:1:40728
2025-02-21 22:44:06,847 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:40728
2025-02-21 22:44:06,849 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x10001cb92690001 with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:40728
2025-02-21 22:44:06,852 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /0:0:0:0:0:0:0:1:40730
2025-02-21 22:44:06,852 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:40730
2025-02-21 22:44:06,854 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x10001cb92690002 with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:40730
2025-02-21 22:44:07,277 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x10001cb92690000 type:create cxid:0x33 zxid:0x11 txntype:-1 reqpath:n/a Error Path:/hbase/flush-table-proc Error:KeeperErrorCode = NoNode for /hbase/flush-table-proc
2025-02-21 22:44:07,291 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x10001cb92690000 type:create cxid:0x3e zxid:0x16 txntype:-1 reqpath:n/a Error Path:/hbase/online-snapshot Error:KeeperErrorCode = NoNode for /hbase/online-snapshot
2025-02-21 22:44:07,293 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x10001cb92690001 type:create cxid:0x8 zxid:0x18 txntype:-1 reqpath:n/a Error Path:/hbase/flush-table-proc/acquired Error:KeeperErrorCode = NodeExists for /hbase/flush-table-proc/acquired
2025-02-21 22:44:07,305 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x10001cb92690001 type:create cxid:0xb zxid:0x1c txntype:-1 reqpath:n/a Error Path:/hbase/online-snapshot/acquired Error:KeeperErrorCode = NodeExists for /hbase/online-snapshot/acquired
2025-02-21 22:44:07,339 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:58990
2025-02-21 22:44:07,339 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:58990
2025-02-21 22:44:07,341 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x10001cb92690003 with negotiated timeout 40000 for client /127.0.0.1:58990
2025-02-21 22:44:07,630 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x10001cb92690000 type:setData cxid:0x4b zxid:0x1f txntype:-1 reqpath:n/a Error Path:/hbase/meta-region-server Error:KeeperErrorCode = NoNode for /hbase/meta-region-server
2025-02-21 22:44:13,373 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x10001cb92690000 type:create cxid:0x6c zxid:0x2c txntype:-1 reqpath:n/a Error Path:/hbase/namespace/default Error:KeeperErrorCode = NodeExists for /hbase/namespace/default
2025-02-21 22:44:13,376 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x10001cb92690000 type:create cxid:0x6f zxid:0x2e txntype:-1 reqpath:n/a Error Path:/hbase/namespace/hbase Error:KeeperErrorCode = NodeExists for /hbase/namespace/hbase
2025-02-21 22:44:36,944 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /0:0:0:0:0:0:0:1:47024
2025-02-21 22:44:36,946 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:47024
2025-02-21 22:44:36,948 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x10001cb92690004 with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:47024
2025-02-21 22:44:42,729 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10001cb92690004, likely client has closed socket
2025-02-21 22:44:42,731 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /0:0:0:0:0:0:0:1:47024 which had sessionid 0x10001cb92690004
2025-02-21 22:44:50,566 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /0:0:0:0:0:0:0:1:60084
2025-02-21 22:44:50,569 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:60084
2025-02-21 22:44:50,572 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x10001cb92690005 with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:60084
2025-02-21 22:44:52,591 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10001cb92690005
2025-02-21 22:44:52,595 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /0:0:0:0:0:0:0:1:60084 which had sessionid 0x10001cb92690005
2025-02-21 22:44:53,953 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /0:0:0:0:0:0:0:1:60086
2025-02-21 22:44:53,955 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:60086
2025-02-21 22:44:53,959 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x10001cb92690006 with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:60086
2025-02-21 22:44:54,516 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10001cb92690006
2025-02-21 22:44:54,518 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /0:0:0:0:0:0:0:1:60086 which had sessionid 0x10001cb92690006
2025-02-21 22:44:55,647 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:36232
2025-02-21 22:44:55,649 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:36232
2025-02-21 22:44:55,653 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x10001cb92690007 with negotiated timeout 40000 for client /127.0.0.1:36232
2025-02-21 22:44:56,371 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10001cb92690007
2025-02-21 22:44:56,373 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:36232 which had sessionid 0x10001cb92690007
2025-02-21 22:44:57,485 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /0:0:0:0:0:0:0:1:60098
2025-02-21 22:44:57,487 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:60098
2025-02-21 22:44:57,490 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x10001cb92690008 with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:60098
2025-02-21 22:44:58,113 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10001cb92690008
2025-02-21 22:44:58,116 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /0:0:0:0:0:0:0:1:60098 which had sessionid 0x10001cb92690008
2025-02-21 22:44:59,187 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /0:0:0:0:0:0:0:1:45760
2025-02-21 22:44:59,189 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:45760
2025-02-21 22:44:59,193 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x10001cb92690009 with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:45760
2025-02-21 22:44:59,789 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10001cb92690009
2025-02-21 22:44:59,792 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /0:0:0:0:0:0:0:1:45760 which had sessionid 0x10001cb92690009
2025-02-21 22:45:00,893 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /0:0:0:0:0:0:0:1:45774
